ra,dec,brickname
52.18849840255591,-29.75,0521m297
52.190305206463194,-39.5,0521m395
52.19387755102041,-35.5,0521m355
52.2,-25.75,0522m257
52.205882352941174,-32.0,0522m320
52.208398133748055,-27.0,0522m270
52.209944751381215,-41.25,0522m412
52.21487603305785,-33.0,0522m330
52.22222222222222,-38.25,0522m382
52.22408026755853,-34.0,0522m340
52.225755166931634,-29.25,0522m292
52.233502538071065,-35.0,0522m350
52.234726688102896,-30.5,0522m305
52.241379310344826,-43.75,0522m437
52.24231464737794,-40.0,0522m400
52.24315068493151,-36.0,0522m360
52.24390243902439,-31.5,0522m315
52.244582043343655,-26.5,0522m265
52.25242718446602,-44.5,0522m445
52.2626582278481,-28.75,0522m287
52.26345083487941,-41.75,0522m417
52.272,-30.0,0522m300
52.273534635879216,-38.75,0522m387
52.274436090225564,-42.5,0522m425
52.28155339805825,-31.0,0522m310
52.293103448275865,-36.5,0522m365
52.295081967213115,-40.5,0522m405
52.2992125984252,-28.25,0522m282
52.303664921465966,-37.5,0523m375
52.30891719745223,-29.5,0523m295
52.311557788944725,-34.25,0523m342
52.3159509202454,-25.25,0523m252
52.3177570093458,-42.25,0523m422
52.325581395348834,-39.25,0523m392
52.328990228013026,-31.75,0523m317
52.32954545454545,-43.0,0523m430
52.33542319749216,-27.75,0523m277
52.33937397034597,-32.75,0523m327
52.34375,-37.0,0523m370
52.34548335974643,-29.0,0523m290
52.34862385321101,-41.0,0523m410
52.35,-33.75,0523m337
52.35500878734622,-38.0,0523m380
52.360876897133224,-34.75,0523m347
52.361111111111114,-26.0,0523m260
52.366288492706644,-31.25,0523m312
52.37129485179407,-27.25,0523m272
52.37201365187713,-35.75,0523m357
52.377049180327866,-32.25,0523m322
52.37837837837838,-39.75,0523m397
52.381703470031546,-28.5,0523m285
52.38549618320611,-43.5,0523m435
52.38805970149254,-33.25,0523m332
52.3963133640553,-25.5,0523m255
52.398452611218566,-44.25,0523m442
52.402957486136785,-41.5,0524m415
52.403225806451616,-30.75,0524m307
52.40683229813665,-26.75,0524m267
52.4070796460177,-38.5,0524m385
52.410865874363324,-35.25,0524m352
52.417582417582416,-28.0,0524m280
52.422680412371136,-36.25,0524m362
52.43194192377496,-40.25,0524m402
52.43478260869565,-37.25,0524m372
52.43980738362761,-30.25,0524m302
52.442040185471406,-26.25,0524m262
52.44230769230769,-44.0,0524m440
52.453125,-27.5,0524m275
52.45614035087719,-44.75,0524m447
52.45810055865922,-42.0,0524m420
52.45989304812834,-39.0,0524m390
52.46305418719212,-32.5,0524m325
52.471698113207545,-42.75,0524m427
52.47404844290657,-36.75,0524m367
52.475083056478404,-33.5,0524m335
52.47603833865815,-29.75,0524m297
52.47692307692308,-25.75,0524m257
52.48628884826326,-40.75,0524m407
52.486865148861646,-37.75,0524m377
52.48739495798319,-34.5,0524m345
52.48833592534992,-27.0,0524m270
52.5,-32.0,0525m320
52.5,-35.5,0525m355
52.511923688394276,-29.25,0525m292
52.51239669421488,-33.0,0525m330
52.51346499102334,-39.5,0525m395
52.523219814241486,-26.5,0525m265
52.52411575562701,-30.5,0525m305
52.525083612040135,-34.0,0525m340
52.52851711026616,-43.25,0525m432
52.53658536585366,-31.5,0525m315
52.53807106598985,-35.0,0525m350
52.53968253968254,-38.25,0525m382
52.5414364640884,-41.25,0525m412
52.54746835443038,-28.75,0525m287
52.5513698630137,-36.0,0525m360
52.56,-30.0,0525m300
52.56781193490054,-40.0,0525m400
52.57281553398058,-31.0,0525m310
52.58267716535433,-28.25,0525m282
52.58620689655172,-43.75,0525m437
52.5920245398773,-25.25,0525m252
52.59325044404974,-38.75,0525m387
52.595541401273884,-29.5,0525m295
52.5974025974026,-41.75,0525m417
52.601941747572816,-44.5,0526m445
52.60344827586207,-36.5,0526m365
52.61278195488722,-42.5,0526m425
52.61306532663317,-34.25,0526m342
52.61755485893417,-27.75,0526m277
52.617801047120416,-37.5,0526m375
52.62214983713355,-31.75,0526m317
52.622950819672134,-40.5,0526m405
52.63074484944533,-29.0,0526m290
52.63591433278418,-32.75,0526m327
52.638888888888886,-26.0,0526m260
52.64758497316637,-39.25,0526m392
52.65,-33.75,0526m337
52.65210608424337,-27.25,0526m272
52.654205607476634,-42.25,0526m422
52.65625,-37.0,0526m370
52.658022690437605,-31.25,0526m312
52.66441821247892,-34.75,0526m347
52.66561514195583,-28.5,0526m285
52.67045454545455,-43.0,0526m430
52.6713532513181,-38.0,0526m380
52.67213114754098,-32.25,0526m322
52.672811059907836,-25.5,0526m255
52.678899082568805,-41.0,0526m410
52.67918088737201,-35.75,0526m357
52.68633540372671,-26.75,0526m267
52.6865671641791,-33.25,0526m332
52.693548387096776,-30.75,0526m307
52.700156985871274,-28.0,0527m280
52.7027027027027,-39.75,0527m397
52.716468590831916,-35.25,0527m352
52.72024729520866,-26.25,0527m262
52.72566371681416,-38.5,0527m385
52.72873194221509,-30.25,0527m302
52.729007633587784,-43.5,0527m435
52.7319587628866,-36.25,0527m362
52.734375,-27.5,0527m275
52.73567467652495,-41.5,0527m415
52.74661508704062,-44.25,0527m442
52.74782608695652,-37.25,0527m372
52.753846153846155,-25.75,0527m257
52.758620689655174,-32.5,0527m325
52.758620689655174,-40.25,0527m402
52.763578274760384,-29.75,0527m297
52.76827371695179,-27.0,0527m270
52.77408637873754,-33.5,0527m335
52.780748663101605,-39.0,0527m390
52.78546712802768,-36.75,0527m367
52.78846153846154,-44.0,0527m440
52.78991596638655,-34.5,0527m345
52.79329608938548,-42.0,0527m420
52.794117647058826,-32.0,0527m320
52.79809220985692,-29.25,0527m292
52.80185758513932,-26.5,0528m265
52.80210157618214,-37.75,0528m377
52.80612244897959,-35.5,0528m355
52.80701754385965,-44.75,0528m447
52.8099173553719,-33.0,0528m330
52.81132075471698,-42.75,0528m427
52.81350482315113,-30.5,0528m305
52.81535648994515,-40.75,0528m407
52.82608695652174,-34.0,0528m340
52.829268292682926,-31.5,0528m315
52.83227848101266,-28.75,0528m287
52.83662477558348,-39.5,0528m395
52.84263959390863,-35.0,0528m350
52.848,-30.0,0528m300
52.857142857142854,-38.25,0528m382
52.85958904109589,-36.0,0528m360
52.86407766990291,-31.0,0528m310
52.86614173228347,-28.25,0528m282
52.8680981595092,-25.25,0528m252
52.870722433460074,-43.25,0528m432
52.87292817679558,-41.25,0528m412
52.882165605095544,-29.5,0528m295
52.89330922242315,-40.0,0528m400
52.89968652037618,-27.75,0528m277
52.91296625222025,-38.75,0529m387
52.91379310344828,-36.5,0529m365
52.914572864321606,-34.25,0529m342
52.91530944625407,-31.75,0529m317
52.91600633914422,-29.0,0529m290
52.916666666666664,-26.0,0529m260
52.93103448275862,-43.75,0529m437
52.93135435992579,-41.75,0529m417
52.931937172774866,-37.5,0529m375
52.932454695222404,-32.75,0529m327
52.93291731669267,-27.25,0529m272
52.94930875576037,-25.5,0529m255
52.94952681388013,-28.5,0529m285
52.94975688816856,-31.25,0529m312
52.95,-33.75,0529m337
52.950819672131146,-40.5,0529m405
52.95112781954887,-42.5,0529m425
52.95145631067961,-44.5,0529m445
52.96583850931677,-26.75,0529m267
52.967213114754095,-32.25,0529m322
52.96795952782462,-34.75,0529m347
52.96875,-37.0,0529m370
52.9695885509839,-39.25,0529m392
52.982731554160125,-28.0,0529m280
52.983870967741936,-30.75,0529m307
52.985074626865675,-33.25,0529m332
52.98634812286689,-35.75,0529m357
52.98769771528998,-38.0,0529m380
52.99065420560748,-42.25,0529m422
52.9984544049459,-26.25,0529m262
53.00917431192661,-41.0,0530m410
53.01136363636363,-43.0,0530m430
53.015625,-27.5,0530m275
53.017656500802566,-30.25,0530m302
53.02207130730051,-35.25,0530m352
53.027027027027025,-39.75,0530m397
53.03076923076923,-25.75,0530m257
53.04123711340206,-36.25,0530m362
53.04424778761062,-38.5,0530m385
53.048211508553656,-27.0,0530m270
53.05111821086262,-29.75,0530m297
53.05418719211823,-32.5,0530m325
53.06086956521739,-37.25,0530m372
53.068391866913124,-41.5,0530m415
53.07251908396947,-43.5,0530m435
53.073089700996675,-33.5,0530m335
53.080495356037154,-26.5,0530m265
53.08426073131955,-29.25,0530m292
53.08529945553539,-40.25,0530m402
53.088235294117645,-32.0,0530m320
53.09243697478992,-34.5,0530m345
53.09477756286267,-44.25,0530m442
53.09688581314879,-36.75,0530m367
53.101604278074866,-39.0,0531m390
53.10289389067524,-30.5,0531m305
53.107438016528924,-33.0,0531m330
53.11224489795919,-35.5,0531m355
53.11708860759494,-28.75,0531m287
53.117338003502624,-37.75,0531m377
53.1219512195122,-31.5,0531m315
53.12709030100334,-34.0,0531m340
53.12849162011173,-42.0,0531m420
53.13461538461539,-44.0,0531m440
53.136,-30.0,0531m300
53.144171779141104,-25.25,0531m252
53.144424131627055,-40.75,0531m407
53.14720812182741,-35.0,0531m350
53.1496062992126,-28.25,0531m282
53.15094339622642,-42.75,0531m427
53.15533980582524,-31.0,0531m310
53.1578947368421,-44.75,0531m447
53.15978456014363,-39.5,0531m395
53.167808219178085,-36.0,0531m360
53.1687898089172,-29.5,0531m295
53.17460317460318,-38.25,0531m382
53.18181818181818,-27.75,0531m277
53.19444444444444,-26.0,0531m260
53.20126782884311,-29.0,0532m290
53.20441988950276,-41.25,0532m412
53.20846905537459,-31.75,0532m317
53.21292775665399,-43.25,0532m432
53.21372854914197,-27.25,0532m272
53.21608040201005,-34.25,0532m342
53.21880650994575,-40.0,0532m400
53.224137931034484,-36.5,0532m365
53.225806451612904,-25.5,0532m255
53.228995057660626,-32.75,0532m327
53.232682060390765,-38.75,0532m387
53.23343848580441,-28.5,0532m285
53.24149108589951,-31.25,0532m312
53.245341614906835,-26.75,0532m267
53.246073298429316,-37.5,0532m375
53.25,-33.75,0532m337
53.26229508196721,-32.25,0532m322
53.265306122448976,-28.0,0532m280
53.265306122448976,-41.75,0532m417
53.27150084317032,-34.75,0532m347
53.274193548387096,-30.75,0532m307
53.275862068965516,-43.75,0532m437
53.276661514683155,-26.25,0532m262
53.278688524590166,-40.5,0532m405
53.28125,-37.0,0532m370
53.28358208955224,-33.25,0532m332
53.28947368421053,-42.5,0532m425
53.29159212880143,-39.25,0532m392
53.29351535836177,-35.75,0532m357
53.296875,-27.5,0532m275
53.300970873786405,-44.5,0533m445
53.30404217926186,-38.0,0533m380
53.30658105939005,-30.25,0533m302
53.30769230769231,-25.75,0533m257
53.32710280373832,-42.25,0533m422
53.3276740237691,-35.25,0533m352
53.32814930015552,-27.0,0533m270
53.33865814696485,-29.75,0533m297
53.3394495412844,-41.0,0533m410
53.34975369458128,-32.5,0533m325
53.350515463917525,-36.25,0533m362
53.351351351351354,-39.75,0533m397
53.35227272727273,-43.0,0533m430
53.359133126934985,-26.5,0533m265
53.36283185840708,-38.5,0533m385
53.370429252782195,-29.25,0533m292
53.372093023255815,-33.5,0533m335
53.37391304347826,-37.25,0533m372
53.38235294117647,-32.0,0533m320
53.39228295819936,-30.5,0533m305
53.39495798319328,-34.5,0533m345
53.40110905730129,-41.5,0534m415
53.401898734177216,-28.75,0534m287
53.40495867768595,-33.0,0534m330
53.4083044982699,-36.75,0534m367
53.41197822141561,-40.25,0534m402
53.41463414634146,-31.5,0534m315
53.416030534351144,-43.5,0534m435
53.41836734693877,-35.5,0534m355
53.420245398773005,-25.25,0534m252
53.42245989304813,-39.0,0534m390
53.424,-30.0,0534m300
53.42809364548495,-34.0,0534m340
53.43257443082312,-37.75,0534m377
53.43307086614173,-28.25,0534m282
53.44294003868472,-44.25,0534m442
53.44660194174757,-31.0,0534m310
53.45177664974619,-35.0,0534m350
53.455414012738856,-29.5,0534m295
53.46368715083799,-42.0,0534m420
53.46394984326019,-27.75,0534m277
53.47222222222222,-26.0,0534m260
53.47349177330896,-40.75,0534m407
53.476027397260275,-36.0,0534m360
53.48076923076923,-44.0,0534m440
53.48294434470377,-39.5,0534m395
53.486529318542,-29.0,0534m290
53.490566037735846,-42.75,0534m427
53.492063492063494,-38.25,0534m382
53.494539781591264,-27.25,0534m272
53.501628664495115,-31.75,0535m317
53.50230414746544,-25.5,0535m255
53.50877192982456,-44.75,0535m447
53.51735015772871,-28.5,0535m285
53.517587939698494,-34.25,0535m342
53.524844720496894,-26.75,0535m267
53.52553542009885,-32.75,0535m327
53.53322528363047,-31.25,0535m312
53.53448275862069,-36.5,0535m365
53.53591160220994,-41.25,0535m412
53.54430379746835,-40.0,0535m400
53.547880690737834,-28.0,0535m280
53.55,-33.75,0535m337
53.55239786856128,-38.75,0535m387
53.5548686244204,-26.25,0535m262
53.555133079847906,-43.25,0535m432
53.557377049180324,-32.25,0535m322
53.56020942408377,-37.5,0535m375
53.564516129032256,-30.75,0535m307
53.57504215851602,-34.75,0535m347
53.578125,-27.5,0535m275
53.582089552238806,-33.25,0535m332
53.58461538461538,-25.75,0535m257
53.59375,-37.0,0535m370
53.59550561797753,-30.25,0535m302
53.59925788497217,-41.75,0535m417
53.600682593856654,-35.75,0536m357
53.60655737704918,-40.5,0536m405
53.60808709175739,-27.0,0536m270
53.61359570661896,-39.25,0536m392
53.62038664323374,-38.0,0536m380
53.62068965517241,-43.75,0536m437
53.626198083067095,-29.75,0536m297
53.62781954887218,-42.5,0536m425
53.63327674023769,-35.25,0536m352
53.637770897832816,-26.5,0536m265
53.645320197044335,-32.5,0536m325
53.650485436893206,-44.5,0536m445
53.65659777424483,-29.25,0536m292
53.65979381443299,-36.25,0536m362
53.66355140186916,-42.25,0536m422
53.669724770642205,-41.0,0536m410
53.67109634551495,-33.5,0536m335
53.67567567567568,-39.75,0536m397
53.6764705882353,-32.0,0536m320
53.68141592920354,-38.5,0536m385
53.68167202572347,-30.5,0536m305
53.686708860759495,-28.75,0536m287
53.68695652173913,-37.25,0536m372
53.69318181818182,-43.0,0536m430
53.69631901840491,-25.25,0536m252
53.69747899159664,-34.5,0536m345
53.70247933884298,-33.0,0537m330
53.707317073170735,-31.5,0537m315
53.712,-30.0,0537m300
53.71653543307087,-28.25,0537m282
53.719723183391004,-36.75,0537m367
53.724489795918366,-35.5,0537m355
53.72909698996656,-34.0,0537m340
53.733826247689464,-41.5,0537m415
53.737864077669904,-31.0,0537m310
53.738656987295826,-40.25,0537m402
53.74203821656051,-29.5,0537m295
53.74331550802139,-39.0,0537m390
53.7460815047022,-27.75,0537m277
53.74781085814361,-37.75,0537m377
53.75,-26.0,0537m260
53.756345177664976,-35.0,0537m350
53.75954198473283,-43.5,0537m435
53.77179080824089,-29.0,0537m290
53.77535101404056,-27.25,0537m272
53.77880184331797,-25.5,0537m255
53.784246575342465,-36.0,0537m360
53.79110251450677,-44.25,0537m442
53.79478827361564,-31.75,0537m317
53.798882681564244,-42.0,0537m420
53.801261829652994,-28.5,0538m285
53.80255941499086,-40.75,0538m407
53.80434782608695,-26.75,0538m267
53.806104129263915,-39.5,0538m395
53.80952380952381,-38.25,0538m382
53.81909547738694,-34.25,0538m342
53.82207578253707,-32.75,0538m327
53.824959481361425,-31.25,0538m312
53.82692307692308,-44.0,0538m440
53.83018867924528,-42.75,0538m427
53.830455259026685,-28.0,0538m280
53.83307573415765,-26.25,0538m262
53.8448275862069,-36.5,0538m365
53.85,-33.75,0538m337
53.85245901639344,-32.25,0538m322
53.854838709677416,-30.75,0538m307
53.859375,-27.5,0538m275
53.85964912280702,-44.75,0538m447
53.86153846153846,-25.75,0538m257
53.86740331491713,-41.25,0538m412
53.86980108499096,-40.0,0538m400
53.87211367673179,-38.75,0538m387
53.87434554973822,-37.5,0538m375
53.87858347386172,-34.75,0538m347
53.88059701492537,-33.25,0538m332
53.88443017656501,-30.25,0538m302
53.88802488335925,-27.0,0538m270
53.89733840304182,-43.25,0538m432
53.90625,-37.0,0539m370
53.907849829351534,-35.75,0539m357
53.91373801916933,-29.75,0539m297
53.916408668730654,-26.5,0539m265
53.93320964749536,-41.75,0539m417
53.9344262295082,-40.5,0539m405
53.93559928443649,-39.25,0539m392
53.936731107205624,-38.0,0539m380
53.93887945670628,-35.25,0539m352
53.94088669950739,-32.5,0539m325
53.94276629570747,-29.25,0539m292
53.96551724137931,-43.75,0539m437
53.96616541353384,-42.5,0539m425
53.96907216494845,-36.25,0539m362
53.970099667774086,-33.5,0539m335
53.970588235294116,-32.0,0539m320
53.97106109324759,-30.5,0539m305
53.971518987341774,-28.75,0539m287
53.97239263803681,-25.25,0539m252
54.0,-28.25,0540m282
54.0,-30.0,0540m300
54.0,-31.5,0540m315
54.0,-33.0,0540m330
54.0,-34.5,0540m345
54.0,-37.25,0540m372
54.0,-38.5,0540m385
54.0,-39.75,0540m397
54.0,-41.0,0540m410
54.0,-42.25,0540m422
54.0,-44.5,0540m445
54.02777777777778,-26.0,0540m260
54.0282131661442,-27.75,0540m277
54.02866242038217,-29.5,0540m295
54.029126213592235,-31.0,0540m310
54.03010033444816,-34.0,0540m340
54.03061224489796,-35.5,0540m355
54.03114186851211,-36.75,0540m367
54.03409090909091,-43.0,0540m430
54.055299539170505,-25.5,0540m255
54.05616224648986,-27.25,0540m272
54.05705229793978,-29.0,0540m290
54.06091370558376,-35.0,0540m350
54.0630472854641,-37.75,0540m377
54.06417112299465,-39.0,0540m390
54.06533575317604,-40.25,0540m402
54.06654343807764,-41.5,0540m415
54.08385093167702,-26.75,0540m267
54.08517350157729,-28.5,0540m285
54.08794788273616,-31.75,0540m317
54.092465753424655,-36.0,0540m360
54.103053435114504,-43.5,0541m435
54.1112828438949,-26.25,0541m262
54.11302982731554,-28.0,0541m280
54.116693679092386,-31.25,0541m312
54.11861614497529,-32.75,0541m327
54.120603015075375,-34.25,0541m342
54.12698412698413,-38.25,0541m382
54.129263913824055,-39.5,0541m395
54.13162705667276,-40.75,0541m407
54.134078212290504,-42.0,0541m420
54.13846153846154,-25.75,0541m257
54.13926499032882,-44.25,0541m442
54.140625,-27.5,0541m275
54.145161290322584,-30.75,0541m307
54.14754098360656,-32.25,0541m322
54.15,-33.75,0541m337
54.1551724137931,-36.5,0541m365
54.16796267496112,-27.0,0541m270
54.16981132075472,-42.75,0541m427
54.17307692307692,-44.0,0541m440
54.173354735152486,-30.25,0541m302
54.17910447761194,-33.25,0541m332
54.18212478920742,-34.75,0541m347
54.18848167539267,-37.5,0541m375
54.19182948490231,-38.75,0541m387
54.195046439628484,-26.5,0541m265
54.19529837251356,-40.0,0541m400
54.19889502762431,-41.25,0541m412
54.201277955271564,-29.75,0542m297
54.21052631578947,-44.75,0542m447
54.215017064846414,-35.75,0542m357
54.21875,-37.0,0542m370
54.22893481717011,-29.25,0542m292
54.23645320197044,-32.5,0542m325
54.239543726235745,-43.25,0542m432
54.24448217317487,-35.25,0542m352
54.24846625766871,-25.25,0542m252
54.253075571177504,-38.0,0542m380
54.25632911392405,-28.75,0542m287
54.257602862254025,-39.25,0542m392
54.260450160771704,-30.5,0542m305
54.26229508196721,-40.5,0542m405
54.26470588235294,-32.0,0542m320
54.26716141001855,-41.75,0542m417
54.269102990033225,-33.5,0542m335
54.27835051546392,-36.25,0542m362
54.28346456692913,-28.25,0542m282
54.288,-30.0,0542m300
54.292682926829265,-31.5,0542m315
54.29752066115702,-33.0,0542m330
54.30252100840336,-34.5,0543m345
54.30451127819549,-42.5,0543m425
54.30555555555556,-26.0,0543m260
54.310344827586206,-27.75,0543m277
54.310344827586206,-43.75,0543m437
54.31304347826087,-37.25,0543m372
54.31528662420382,-29.5,0543m295
54.31858407079646,-38.5,0543m385
54.320388349514566,-31.0,0543m310
54.32432432432432,-39.75,0543m397
54.330275229357795,-41.0,0543m410
54.331103678929765,-34.0,0543m340
54.33179723502304,-25.5,0543m255
54.33644859813084,-42.25,0543m422
54.33673469387755,-35.5,0543m355
54.33697347893916,-27.25,0543m272
54.342313787638666,-29.0,0543m290
54.34256055363322,-36.75,0543m367
54.349514563106794,-44.5,0543m445
54.36335403726708,-26.75,0543m267
54.36548223350254,-35.0,0543m350
54.369085173501574,-28.5,0543m285
54.375,-43.0,0543m430
54.37828371278459,-37.75,0543m377
54.381107491856675,-31.75,0543m317
54.38502673796791,-39.0,0543m390
54.38948995363215,-26.25,0543m262
54.39201451905626,-40.25,0543m402
54.395604395604394,-28.0,0543m280
54.399260628465804,-41.5,0543m415
54.40068493150685,-36.0,0544m360
54.40842787682334,-31.25,0544m312
54.415156507413506,-32.75,0544m327
54.41538461538462,-25.75,0544m257
54.421875,-27.5,0544m275
54.42211055276382,-34.25,0544m342
54.435483870967744,-30.75,0544m307
54.442622950819676,-32.25,0544m322
54.44444444444444,-38.25,0544m382
54.44656488549618,-43.5,0544m435
54.447900466562984,-27.0,0544m270
54.45,-33.75,0544m337
54.4524236983842,-39.5,0544m395
54.460694698354665,-40.75,0544m407
54.46227929373997,-30.25,0544m302
54.46551724137931,-36.5,0544m365
54.46927374301676,-42.0,0544m420
54.473684210526315,-26.5,0544m265
54.47761194029851,-33.25,0544m332
54.48566610455312,-34.75,0544m347
54.48742746615087,-44.25,0544m442
54.4888178913738,-29.75,0544m297
54.50261780104712,-37.5,0545m375
54.509433962264154,-42.75,0545m427
54.51154529307282,-38.75,0545m387
54.51510333863275,-29.25,0545m292
54.51923076923077,-44.0,0545m440
54.520795660036164,-40.0,0545m400
54.522184300341294,-35.75,0545m357
54.52453987730061,-25.25,0545m252
54.530386740331494,-41.25,0545m412
54.53125,-37.0,0545m370
54.532019704433495,-32.5,0545m325
54.54113924050633,-28.75,0545m287
54.549839228295816,-30.5,0545m305
54.550084889643465,-35.25,0545m352
54.55882352941177,-32.0,0545m320
54.56140350877193,-44.75,0545m447
54.56692913385827,-28.25,0545m282
54.56810631229236,-33.5,0545m335
54.569420035149385,-38.0,0545m380
54.576,-30.0,0545m300
54.57960644007156,-39.25,0545m392
54.58174904942966,-43.25,0545m432
54.583333333333336,-26.0,0545m260
54.58536585365854,-31.5,0545m315
54.58762886597938,-36.25,0545m362
54.59016393442623,-40.5,0545m405
54.592476489028215,-27.75,0545m277
54.59504132231405,-33.0,0545m330
54.601113172541744,-41.75,0546m417
54.60191082802548,-29.5,0546m295
54.60504201680672,-34.5,0546m345
54.60829493087557,-25.5,0546m255
54.61165048543689,-31.0,0546m310
54.61778471138845,-27.25,0546m272
54.62608695652174,-37.25,0546m372
54.62757527733756,-29.0,0546m290
54.63210702341137,-34.0,0546m340
54.63716814159292,-38.5,0546m385
54.642857142857146,-26.75,0546m267
54.642857142857146,-35.5,0546m355
54.642857142857146,-42.5,0546m425
54.648648648648646,-39.75,0546m397
54.65299684542587,-28.5,0546m285
54.653979238754324,-36.75,0546m367
54.6551724137931,-43.75,0546m437
54.6605504587156,-41.0,0546m410
54.667697063369395,-26.25,0546m262
54.67005076142132,-35.0,0546m350
54.67289719626168,-42.25,0546m422
54.6742671009772,-31.75,0546m317
54.67817896389325,-28.0,0546m280
54.69230769230769,-25.75,0546m257
54.69352014010508,-37.75,0546m377
54.699029126213595,-44.5,0546m445
54.70016207455429,-31.25,0547m312
54.703125,-27.5,0547m275
54.705882352941174,-39.0,0547m390
54.70890410958904,-36.0,0547m360
54.71169686985173,-32.75,0547m327
54.71590909090909,-43.0,0547m430
54.71869328493648,-40.25,0547m402
54.72361809045226,-34.25,0547m342
54.725806451612904,-30.75,0547m307
54.72783825816485,-27.0,0547m270
54.73197781885398,-41.5,0547m415
54.73770491803279,-32.25,0547m322
54.75,-33.75,0547m337
54.75120385232745,-30.25,0547m302
54.752321981424146,-26.5,0547m265
54.76190476190476,-38.25,0547m382
54.77558348294434,-39.5,0547m395
54.775862068965516,-36.5,0547m365
54.776119402985074,-33.25,0547m332
54.77635782747604,-29.75,0547m297
54.78920741989882,-34.75,0547m347
54.78976234003656,-40.75,0547m407
54.79007633587786,-43.5,0547m435
54.80061349693251,-25.25,0548m252
54.80127186009539,-29.25,0548m292
54.80446927374302,-42.0,0548m420
54.81675392670157,-37.5,0548m375
54.825949367088604,-28.75,0548m287
54.827586206896555,-32.5,0548m325
54.829351535836174,-35.75,0548m357
54.83126110124334,-38.75,0548m387
54.83558994197292,-44.25,0548m442
54.839228295819936,-30.5,0548m305
54.84375,-37.0,0548m370
54.84629294755877,-40.0,0548m400
54.84905660377358,-42.75,0548m427
54.8503937007874,-28.25,0548m282
54.85294117647059,-32.0,0548m320
54.855687606112056,-35.25,0548m352
54.861111111111114,-26.0,0548m260
54.86187845303867,-41.25,0548m412
54.864,-30.0,0548m300
54.86538461538461,-44.0,0548m440
54.8671096345515,-33.5,0548m335
54.874608150470216,-27.75,0548m277
54.8780487804878,-31.5,0548m315
54.884792626728114,-25.5,0548m255
54.885764499121265,-38.0,0548m380
54.888535031847134,-29.5,0548m295
54.892561983471076,-33.0,0548m330
54.896907216494846,-36.25,0548m362
54.898595943837755,-27.25,0548m272
54.90161001788909,-39.25,0549m392
54.90291262135922,-31.0,0549m310
54.90756302521008,-34.5,0549m345
54.91228070175438,-44.75,0549m447
54.91283676703645,-29.0,0549m290
54.91803278688525,-40.5,0549m405
54.922360248447205,-26.75,0549m267
54.92395437262358,-43.25,0549m432
54.93311036789298,-34.0,0549m340
54.935064935064936,-41.75,0549m417
54.936908517350155,-28.5,0549m285
54.93913043478261,-37.25,0549m372
54.94590417310665,-26.25,0549m262
54.94897959183673,-35.5,0549m355
54.95575221238938,-38.5,0549m385
54.9607535321821,-28.0,0549m280
54.965397923875436,-36.75,0549m367
54.96742671009772,-31.75,0549m317
54.96923076923077,-25.75,0549m257
54.972972972972975,-39.75,0549m397
54.974619289340104,-35.0,0549m350
54.9812030075188,-42.5,0549m425
54.984375,-27.5,0549m275
54.99082568807339,-41.0,0549m410
54.99189627228525,-31.25,0549m312
55.0,-43.75,0550m437
55.00777604976672,-27.0,0550m270
55.00823723228995,-32.75,0550m327
55.00875656742557,-37.75,0550m377
55.00934579439252,-42.25,0550m422
55.016129032258064,-30.75,0550m307
55.01712328767123,-36.0,0550m360
55.02512562814071,-34.25,0550m342
55.026737967914436,-39.0,0550m390
55.030959752321984,-26.5,0550m265
55.032786885245905,-32.25,0550m322
55.040128410914924,-30.25,0550m302
55.045372050816695,-40.25,0550m402
55.04854368932039,-44.5,0550m445
55.05,-33.75,0550m337
55.05681818181818,-43.0,0550m430
55.063897763578275,-29.75,0550m297
55.06469500924214,-41.5,0550m415
55.07462686567164,-33.25,0550m332
55.076687116564415,-25.25,0550m252
55.07936507936508,-38.25,0550m382
55.08620689655172,-36.5,0550m365
55.087440381558025,-29.25,0550m292
55.09274873524452,-34.75,0550m347
55.09874326750449,-39.5,0550m395
55.110759493670884,-28.75,0551m287
55.11882998171846,-40.75,0551m407
55.12315270935961,-32.5,0551m325
55.12861736334405,-30.5,0551m305
55.13089005235602,-37.5,0551m375
55.13358778625954,-43.5,0551m435
55.13385826771653,-28.25,0551m282
55.136518771331055,-35.75,0551m357
55.138888888888886,-26.0,0551m260
55.13966480446928,-42.0,0551m420
55.14705882352941,-32.0,0551m320
55.150976909413856,-38.75,0551m387
55.152,-30.0,0551m300
55.15625,-37.0,0551m370
55.156739811912225,-27.75,0551m277
55.16129032258065,-25.5,0551m255
55.16129032258065,-35.25,0551m352
55.16611295681063,-33.5,0551m335
55.170731707317074,-31.5,0551m315
55.171790235081374,-40.0,0551m400
55.17515923566879,-29.5,0551m295
55.17940717628705,-27.25,0551m272
55.18375241779497,-44.25,0551m442
55.18867924528302,-42.75,0551m427
55.1900826446281,-33.0,0551m330
55.193370165745854,-41.25,0551m412
55.19417475728155,-31.0,0551m310
55.19809825673534,-29.0,0551m290
55.201863354037265,-26.75,0552m267
55.202108963093146,-38.0,0552m380
55.20618556701031,-36.25,0552m362
55.21008403361345,-34.5,0552m345
55.21153846153846,-44.0,0552m440
55.22082018927445,-28.5,0552m285
55.22361359570662,-39.25,0552m392
55.22411128284389,-26.25,0552m262
55.23411371237458,-34.0,0552m340
